age,education,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single
-0.9807517817495709,14,1,1,1,5,1,0.5696341735638297,-0.3513559841342726,0,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.3080540098546865,-0.9147793298985275,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.055688958793809,4,0,0,1,8,5,-0.5986595165155467,-0.3513559841342726,0,0.8413891721156713,-0.2342643532828906,0.9575713578897059,0.7757351144109477,0.8365350928366287,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.2496356959884165,11,1,1,1,4,1,0.5696341735638297,-0.3513559841342726,0,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.2786317381665504,-0.9147793298985275,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.1526623273911127,13,0,1,1,11,4,-0.5986595165155467,-0.3513559841342726,0,-0.11834996311984088,-0.6554780023528164,-0.32670697127168163,0.26228762808857353,0.3980276831130174,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.011018095776532877,9,1,1,0,6,5,-0.5986595165155467,-0.3513559841342726,0,0.8413891721156713,1.5282730881121709,-0.28317211265604075,0.764773875938897,0.8365350928366287,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.7868050445549634,13,1,1,1,7,1,0.5696341735638297,-0.3513559841342726,0,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.6898316759576595,14,1,0,1,3,1,-0.20922828648908795,-0.3513559841342726,0,-1.2060543163867548,-0.3637357618084876,1.2405479388913685,-1.7130429260325588,-2.142057033892784,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.8837784131522671,11,0,1,0,5,4,-0.20922828648908795,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.714582941882665,0.3328624952903114,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5928583073603557,9,0,0,1,5,3,-0.5986595165155467,-0.3513559841342726,0,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.350168241878881,-0.9147793298985275,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.5928583073603557,13,1,0,0,5,1,-0.20922828648908795,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7134291273066593,0.3328624952903114,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.0777251503468748,9,1,0,0,4,1,-0.5986595165155467,-0.3513559841342726,0,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.2786317381665504,-0.9147793298985275,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.055688958793809,11,1,0,1,8,2,-0.5986595165155467,1.4946074069997437,1,-1.9098630155594636,-2.3800371639137192,1.980640535357253,-1.6057381704640628,-1.2256715801360163,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.47384874720998615,9,1,0,1,7,3,-0.5986595165155467,-0.3513559841342726,0,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7740043925469396,0.8365350928366287,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.6898316759576595,14,0,1,0,5,5,3.2956527837490417,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7140060345946622,0.3328624952903114,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.5928583073603557,11,1,0,1,5,5,0.18020294353737087,1.4946074069997437,1,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.3680523678069638,-0.9147793298985275,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.08595527282077094,9,1,0,0,4,5,-0.5986595165155467,1.4946074069997437,1,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.2786317381665504,-0.9147793298985275,no,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.3989115701657481,13,1,0,0,5,4,-0.5986595165155467,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.714582941882665,0.3328624952903114,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.4958849387630519,14,0,1,0,6,5,2.516790323696124,-0.3513559841342726,0,0.8413891721156713,1.5282730881121709,-0.28317211265604075,0.7763120216989501,0.8365350928366287,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.27990201001537857,9,1,0,1,11,4,-0.5986595165155467,-0.3513559841342726,0,-0.11834996311984088,-0.6554780023528164,-0.32670697127168163,0.26228762808857353,0.3980276831130174,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.011018095776532877,13,0,1,0,9,5,-0.5986595165155467,-0.3513559841342726,0,-2.2297760606379677,-2.072758354346294,2.3289194042823746,-1.643237144184236,-2.022587522884492,yes,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.6898316759576595,14,1,0,1,8,3,0.18020294353737087,-0.3513559841342726,0,0.8413891721156713,-0.2342643532828906,0.9575713578897059,0.7745812998349425,0.8365350928366287,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.37687537861268233,13,1,0,1,5,4,-0.20922828648908795,1.4946074069997437,1,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.3236305066307585,-0.9147793298985275,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.9807517817495709,14,0,0,1,11,4,-0.20922828648908795,-0.3513559841342726,0,-0.11834996311984088,-0.6554780023528164,-0.32670697127168163,0.26228762808857353,0.3980276831130174,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.10799146437383668,14,0,0,1,11,5,-0.20922828648908795,-0.3513559841342726,0,-0.11834996311984088,-0.6554780023528164,-0.32670697127168163,0.23055772724842702,0.3980276831130174,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.2716718875414823,4,1,0,0,5,1,0.9590654035902885,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.7345025389749356,4,1,0,1,5,2,-0.20922828648908795,1.4946074069997437,1,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.3443991689988546,-0.9147793298985275,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.6898316759576595,13,1,0,0,7,1,5.632240163907794,-0.3513559841342726,0,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7722736706829316,0.8365350928366287,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.9284492761695433,4,0,0,1,10,1,-0.5986595165155467,-0.3513559841342726,0,-2.2297760606379677,-1.9829915111018965,2.960174854209159,-1.662851991976327,-2.022587522884492,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.27990201001537857,6,0,0,1,7,3,-0.5986595165155467,-0.3513559841342726,0,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.6375291703776318,4,1,0,0,5,2,-0.5986595165155467,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7122753127306541,0.3328624952903114,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.7868050445549634,14,0,0,1,8,4,-0.5986595165155467,-0.3513559841342726,0,0.8413891721156713,-0.2342643532828906,0.9575713578897059,0.7768889289869529,0.8365350928366287,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.011018095776532877,13,1,0,1,5,2,-0.5986595165155467,1.4946074069997437,1,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.3138230827347133,-0.9147793298985275,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.47384874720998615,4,0,0,1,8,4,0.18020294353737087,-0.3513559841342726,0,0.8413891721156713,-0.2342643532828906,0.9575713578897059,0.7740043925469396,0.8365350928366287,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.6898316759576595,14,1,0,1,11,4,-0.20922828648908795,-0.3513559841342726,0,-0.11834996311984088,-0.6554780023528164,-0.32670697127168163,0.26228762808857353,0.3980276831130174,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8837784131522671,14,1,1,0,8,2,-0.20922828648908795,-0.3513559841342726,0,-1.9098630155594636,-2.3800371639137192,1.980640535357253,-1.5797773425039427,-1.2256715801360163,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4435824331830243,11,0,0,0,10,1,-0.20922828648908795,5.186534189267776,2,-0.7581760532768491,1.763047908905237,-1.9592641693581916,-1.525548057431692,-2.7543382778102616,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2049648329711405,14,1,0,0,5,2,0.9590654035902885,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2.704236224947974,13,1,0,1,10,2,-0.20922828648908795,-0.3513559841342726,0,-2.2297760606379677,-1.9829915111018965,2.960174854209159,-1.669197972144356,-2.022587522884492,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.27990201001537857,4,1,0,0,5,1,-0.20922828648908795,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.2049648329711405,11,0,0,1,9,5,-0.20922828648908795,-0.3513559841342726,0,-0.7581760532768491,1.0690811592080618,0.6528273475802244,-1.582661878943956,-2.7543382778102616,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.0777251503468748,11,1,0,1,5,1,-0.5986595165155467,1.4946074069997437,1,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.339783910694833,-0.9147793298985275,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.37687537861268233,9,1,0,0,5,5,0.5696341735638297,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7168905710346755,0.3328624952903114,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.5708221158072899,11,0,0,1,4,4,-0.5986595165155467,-0.3513559841342726,0,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.3017080296866572,-0.9147793298985275,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.011018095776532877,9,0,0,0,11,3,-0.5986595165155467,-0.3513559841342726,0,-0.11834996311984088,-0.6554780023528164,-0.32670697127168163,0.2876715487606912,0.3980276831130174,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.27990201001537857,11,0,0,1,7,1,0.18020294353737087,-0.3513559841342726,0,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,no,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.5928583073603557,9,1,0,1,7,1,-0.5986595165155467,-0.3513559841342726,0,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7722736706829316,0.8365350928366287,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.8617422215992013,11,0,0,0,5,1,-0.5986595165155467,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08595527282077094,11,1,0,0,5,2,0.5696341735638297,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.7868050445549634,13,1,0,1,5,3,-0.20922828648908795,-0.3513559841342726,0,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.3195921556147396,-0.9147793298985275,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.2716718875414823,9,1,1,0,5,5,-0.20922828648908795,-0.3513559841342726,0,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.3019382015684443,11,1,0,1,8,2,-0.20922828648908795,-0.3513559841342726,0,0.8413891721156713,-0.2342643532828906,0.9575713578897059,0.7757351144109477,0.8365350928366287,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.18292864141807474,4,0,0,1,7,1,-0.5986595165155467,-0.3513559841342726,0,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7722736706829316,0.8365350928366287,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.1746985189441785,13,0,0,0,6,5,-0.20922828648908795,-0.3513559841342726,0,0.8413891721156713,1.5282730881121709,-0.28317211265604075,0.7716967633949288,0.8365350928366287,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.1526623273911127,14,0,0,0,6,5,0.18020294353737087,-0.3513559841342726,0,0.8413891721156713,1.5282730881121709,-0.28317211265604075,0.7716967633949288,0.8365350928366287,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-1.368645256138786,11,0,0,0,11,5,-0.5986595165155467,-0.3513559841342726,0,-2.2297760606379677,-1.6066612836541696,2.263617116358914,-1.6772746741763935,-2.022587522884492,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1.2716718875414823,13,0,0,1,7,4,-0.5986595165155467,-0.3513559841342726,0,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7711198561069263,0.8365350928366287,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.3466090645857205,6,0,0,1,11,3,0.9590654035902885,1.4946074069997437,1,-0.11834996311984088,-0.6554780023528164,-0.32670697127168163,0.2876715487606912,0.3980276831130174,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.7868050445549634,13,1,0,0,8,5,-0.20922828648908795,1.4946074069997437,1,-1.9098630155594636,-2.3800371639137192,1.980640535357253,-1.5809311570799482,-1.2256715801360163,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.3019382015684443,14,1,0,0,6,5,-0.5986595165155467,-0.3513559841342726,0,-1.9098630155594636,-1.0646076532937028,-0.06549781957783943,-1.3576680366229157,-1.2256715801360163,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.5625919933333938,11,0,1,1,5,4,-0.5986595165155467,1.4946074069997437,1,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.3588218511989212,-0.9147793298985275,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.9587155901965052,14,1,0,1,11,2,-0.20922828648908795,1.4946074069997437,1,-0.11834996311984088,-0.6554780023528164,-0.32670697127168163,0.3067094892647789,0.3980276831130174,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.27990201001537857,6,1,0,1,6,1,1.3484966336167474,-0.3513559841342726,0,-1.9098630155594636,-1.0646076532937028,-0.06549781957783943,-1.350168241878881,-1.2256715801360163,yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.18292864141807474,14,1,1,1,7,5,-0.5986595165155467,-0.3513559841342726,0,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7705429488189235,0.8365350928366287,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4958849387630519,14,1,0,0,9,3,-0.5986595165155467,-0.3513559841342726,0,-0.7581760532768491,1.0690811592080618,0.6528273475802244,-1.5838156935199614,-2.7543382778102616,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2049648329711405,13,1,0,0,6,5,0.9590654035902885,-0.3513559841342726,0,0.8413891721156713,1.5282730881121709,-0.28317211265604075,0.7763120216989501,0.8365350928366287,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.2049648329711405,4,0,0,0,6,3,-0.20922828648908795,-0.3513559841342726,0,0.8413891721156713,1.5282730881121709,-0.28317211265604075,0.7716967633949288,0.8365350928366287,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.4133161191560624,4,0,0,1,6,1,-0.20922828648908795,-0.3513559841342726,0,-1.9098630155594636,-1.0646076532937028,-0.06549781957783943,-1.3588218511989212,-1.2256715801360163,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.7868050445549634,13,1,0,1,5,5,-0.5986595165155467,1.4946074069997437,1,-1.2060543163867548,-1.1854476345842437,-1.2409390022001279,-1.3680523678069638,-0.9147793298985275,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0
